Model_ID,Train_Time,Train_Score,Valid_Score,Train_Loss,Valid_Loss
2,638.4436495304108,0.982596017263986,0.9807559742647058,0.052128919578723974,0.056990160077225925
2,652.6682889461517,0.9827745984484266,0.9832524318321079,0.05165926058340323,0.04964658826151315
2,666.9372572898865,0.9829992761145104,0.9836689070159313,0.05111792440545725,0.04929717396404229
2,681.174262046814,0.9830440067744756,0.9820006127450981,0.05073969264912022,0.05533154027573034
2,695.4484140872955,0.9832577578671329,0.9824075137867647,0.05027497688738199,0.051134253030314165
2,709.8411514759064,0.983349609375,0.9834199793198529,0.04985250092626035,0.049417517166219505
2,724.120347738266,0.983464338395979,0.9819886450674019,0.04952456981360495,0.05504036932161041
2,738.515772819519,0.9835572142701049,0.9832452512254902,0.04916579441616794,0.05249517074987
2,752.9266426563263,0.9836664800043706,0.9833457797181373,0.04883393595529186,0.0490692294768843
2,767.1368350982666,0.9836985768138112,0.9831231809129902,0.04852787604672717,0.05077539640022259
2,781.3443825244904,0.983816720388986,0.9846478630514706,0.04827652110789831,0.04532203629759012
2,795.5972075462341,0.9839891553758742,0.9850523705575981,0.04783304206167276,0.04474280095275711
2,809.8686735630035,0.9839297421328671,0.9848178040747549,0.04776709192673435,0.04513838668079937
2,824.1622986793518,0.9840151059877622,0.9849279067095589,0.04750315071168271,0.045205819804002255
2,838.3811256885529,0.984020227819056,0.9850308287377451,0.04731733832325969,0.044146879521362925
2,852.609527349472,0.9841172011582168,0.984829771752451,0.047127285396510905,0.045925613346637466
2,866.8532295227051,0.9841445175917832,0.9848680683210784,0.04707261282768283,0.044954696487562326
2,881.075336933136,0.9842261254370629,0.9853467754289216,0.04682490421602359,0.043529194524036904
2,903.5723149776459,0.9830853228802447,0.9825726677389706,0.050741328761450474,0.05156182873921067
2,917.9191596508026,0.9831723940122378,0.9768138212316176,0.05041081641468552,0.06875374080503688
2,932.2191648483276,0.9833339024256993,0.9840111825980392,0.05000701777610954,0.047383790872260634
2,946.7252154350281,0.9833905840253496,0.9789512484681373,0.04967335452931328,0.06416890244273578
2,961.3240084648132,0.9835777015952797,0.9837000229779411,0.04927780976636218,0.04859006152871777
2,975.8362421989441,0.9836022863854895,0.9828048406862745,0.04892554721710357,0.05175853184625214
2,990.2895739078522,0.9837047230113637,0.9833577473958334,0.04851133312665291,0.049608789128707906
2,1004.6938109397888,0.9838331102491259,0.9807559742647058,0.04824092772926067,0.055900389328598976
2,1018.9565961360931,0.9839048158872378,0.9831064261642157,0.04776560482601602,0.04969675926601186
2,1033.170110464096,0.9839509123688811,0.9834893918504902,0.04764278882762769,0.048092733959064764
2,1047.596849679947,0.9840871530812937,0.984619140625,0.04737191914704505,0.04518179518773275
2,1061.9477722644806,0.9841523710664336,0.9848513135723039,0.04711922364556914,0.0449983778902713
2,1076.4379873275757,0.9841889067963286,0.984774720435049,0.046848008859824465,0.0444406420722896
2,1090.817598581314,0.9843080747377623,0.9841404335171569,0.04668017442409809,0.0465868971876654
2,1104.9642856121063,0.9843521224868881,0.9852223115808824,0.04645935590346376,0.04377183632231226
2,1119.1795217990875,0.9844251939466783,0.9850786994485294,0.0462516915313639,0.044066931102790086
2,1133.4388263225555,0.9844716318837412,0.9852247051164216,0.04612376215262013,0.043659159438867196
2,1147.6471195220947,0.9845020214160839,0.9853228400735294,0.046007117808802976,0.043196149389533436
2,1161.8950171470642,0.9845238745629371,0.9839872472426471,0.0458163460977115,0.047299971110096165
2,1176.0948061943054,0.9845105578015734,0.9852606081495098,0.045650480375006484,0.04354915128765153
2,1199.1143991947174,0.9837497951267482,0.9832931219362745,0.04864313022943435,0.04989397390654274
2,1213.3909525871277,0.9836774065777972,0.9837215647977942,0.04867063522651479,0.04813713419671152
2,1227.566971540451,0.9837733555506993,0.9820173674938726,0.04848381691071745,0.054053250663712915
2,1241.7673530578613,0.9838706703452798,0.9842672909007353,0.048089389396193144,0.0466872928481476
2,1256.0733642578125,0.9839611560314685,0.9813735064338235,0.04773347406954198,0.05422412516439662
2,1270.3451352119446,0.9840632512019231,0.9845066444546569,0.04748844005610351,0.04628755276401838
2,1284.6206839084625,0.9841912969842658,0.9839657054227942,0.04706750092832567,0.04725509188046642
2,1298.969039440155,0.9841206157124126,0.9842505361519608,0.04684656723890897,0.04579233213820878
2,1313.2667922973633,0.98428553868007,0.9850715188419118,0.04669162630513832,0.044086198486825996
2,1327.512799024582,0.9843186598557693,0.9840614468443627,0.04644639810377901,0.04682114669213108
2,1341.7559223175049,0.9844108528190559,0.9834056181066176,0.04613207825752613,0.047302365083904827
2,1355.9264714717865,0.9845201185533217,0.9842433555453431,0.045986011543578204,0.04546512166659037
2,1370.152438879013,0.9845132894449301,0.9851552925857843,0.045749679654576145,0.0434288159378019
2,1384.3822448253632,0.9845781659746503,0.9850786994485294,0.04558100088831636,0.04375951879603021
2,1398.6061305999756,0.984687431708916,0.9850523705575981,0.04541226524494953,0.04366312643476561
2,1412.879992723465,0.9846044580419581,0.9851337507659313,0.04523538097582914,0.04346588812768459
2,1427.110556602478,0.9847506009615384,0.9850906671262255,0.04515144227241928,0.04333168669950729
2,1441.294852733612,0.9847564057036713,0.9851528990502451,0.04500037339496446,0.04377838264347291
2,1455.4937579631805,0.9848124043924825,0.9853108723958334,0.04487735269447932,0.0428155231490439
2,1469.696926355362,0.9848007949082168,0.9854688457414216,0.044788313199850646,0.0431443148603042
2,1492.037380695343,0.9841209571678322,0.9843008003982843,0.04727329657497731,0.04581253446054225
2,1506.2625522613525,0.9841708096590909,0.9846358953737745,0.047165151982457486,0.04478694637324296
2,1520.4647114276886,0.9841981260926573,0.9834008310355392,0.046980043021323796,0.04865224491439614
2,1534.632202386856,0.9842421738417833,0.9791499119178921,0.04673973246627337,0.061900446775789354
2,1548.8493559360504,0.9843138794798951,0.9837598613664216,0.04644394054279461,0.04658434379334543
2,1563.032472372055,0.9844258768575175,0.9851433249080882,0.046237059100368225,0.04300053109067912
2,1577.2104887962341,0.984476753715035,0.9847100949754902,0.045973949106996294,0.0444152721879529
2,1591.4602649211884,0.9845208014641609,0.9850260416666666,0.04586741132726828,0.04346857245500181
2,1605.6962101459503,0.9845788488854895,0.9854281556372549,0.045648273055838955,0.04214746906769042
2,1619.976310968399,0.9845986532998252,0.9856938380821079,0.045452711292236415,0.041570682370779564
2,1634.3009951114655,0.9846911877185315,0.9853946461397058,0.04529998920910008,0.04212033807062635
2,1648.8135130405426,0.9846901633522728,0.9856818704044118,0.045077188091574016,0.04133417881002613
2,1663.1792695522308,0.9847639177229021,0.9855645871629902,0.045010922434967716,0.04145167382689668
2,1677.491775751114,0.984776210118007,0.9854137944240197,0.04486265264816217,0.042462775447205
2,1691.7989389896393,0.9848489401223777,0.9856818704044118,0.04477207273687724,0.04128909198676839
2,1706.0241084098816,0.9848598666958042,0.9856196384803921,0.04468569968390715,0.04149776675245341
2,1720.2260537147522,0.984905621722028,0.9857895795036765,0.044455262635658674,0.040920145316597295
2,1734.4258997440338,0.9849629862325174,0.9856268190870098,0.04446368239481341,0.041415831147163525
2,1748.6159954071045,0.9849308894230769,0.9857249540441176,0.04435229043678179,0.04103448329602971
2,1762.8104209899902,0.9849459134615385,0.9856675091911765,0.04428133036602627,0.041695248116465175
2,1785.4194242954254,0.9846290428321678,0.9854377297794118,0.04530850189991973,0.04158601497172141
2,1799.66854596138,0.9846761636800699,0.9854592715992647,0.04522749687434285,0.0417746270769367
2,1813.8530926704407,0.9847512838723776,0.9855191099877451,0.04510065958529086,0.041774008952665566
2,1827.9819524288177,0.9847751857517483,0.985684263939951,0.04499103378999483,0.04177177985947506
2,1842.2198119163513,0.9848233309659091,0.9852582146139706,0.04488678560624798,0.04266688958102582
2,1856.4198415279388,0.9848195749562937,0.9846454695159313,0.04469862746374382,0.04545844810120031
2,1870.6450607776642,0.9848571350524475,0.9857680376838235,0.04465902171429846,0.04119148443215618
2,1884.8860304355621,0.98485508631993,0.9857177734375,0.04451814880268974,0.04163501283847818
2,1899.0442366600037,0.984973912805944,0.9855837354473039,0.04438059653279248,0.0415291840612304
2,1913.225175857544,0.9849834735576923,0.9856938380821079,0.04424458212004258,0.04144244631934984
2,1927.450308084488,0.9850002048732518,0.9855789483762255,0.04417173974476494,0.04197121071903145
2,1941.6101806163788,0.9850377649694056,0.9856028837316176,0.044127290790991765,0.041623829809181834
2,1955.7557063102722,0.9850176190996504,0.985873353247549,0.04394282214734312,0.04096580855548382
2,1970.066814661026,0.9850739592438811,0.9857129863664216,0.043966753912399285,0.041207920485997904
2,1984.3257145881653,0.9851016171328671,0.9857847924325981,0.043841938064856964,0.04139028929685261
2,1998.6443631649017,0.985165127840909,0.9857177734375,0.04370665023220586,0.04148352491285871
2,2012.9102010726929,0.9850835199956294,0.9859643075980392,0.04377353618481568,0.040726721031116506
2,2027.2062842845917,0.9851186899038461,0.9856722962622549,0.043710616449792905,0.04146937410548037
2,2041.4951667785645,0.9851504452578671,0.9859619140625,0.043525007610710764,0.04059196961130582
2,2055.692203760147,0.985175712958916,0.9856986251531863,0.04356398156003936,0.04118951262139222
2,2079.582250356674,0.9851145924388112,0.9864214728860294,0.04366090459215057,0.038910517688183224
2,2093.8159136772156,0.9852122486888112,0.9864047181372549,0.04358008909006636,0.03907102729906054
2,2108.0480411052704,0.9851453234265735,0.9862587124693627,0.04364860530135098,0.039279941067683934
2,2122.288576602936,0.9851439576048951,0.9864047181372549,0.04362484625169447,0.039074048783410996
2,2136.545905351639,0.9851903955419581,0.9863185508578431,0.04355596501406256,0.03924192720111094
2,2164.8915753364563,0.9851333724868881,0.9863017961090687,0.04361909497138503,0.03925543983339095
2,2179.1114778518677,0.9851507867132867,0.9864071116727942,0.04364043658247569,0.038890381051483104
2,2193.309642314911,0.9851108364291958,0.9863448797487745,0.04368685129118132,0.039083792828023434
2,2207.5478608608246,0.9851436161494755,0.9864118987438726,0.04359711863595497,0.03891096207514113
2,2221.7820234298706,0.9851378114073427,0.9863568474264706,0.04359561938636161,0.038887793855632055
2,2235.9964849948883,0.9851275677447553,0.9864214728860294,0.04367720561193211,0.03887379914522171
2,2250.223822116852,0.9851060560533217,0.9863927504595589,0.04375039919872176,0.03884261404620666
2,2264.459921836853,0.9851630791083916,0.9863783892463235,0.04361074159794546,0.039067336851183104
2,2278.6760630607605,0.9851729813155594,0.9863329120710784,0.04365503971263037,0.039167839047663355
2,2292.9048862457275,0.9852170290646853,0.9864597694546569,0.043588488423949356,0.038903306621839016
2,2307.109028339386,0.9851422503277972,0.9864023246017157,0.04364530880759646,0.0390557471443625
3,79.30183482170105,0.9632481288243007,0.96240234375,0.10965565738717575,0.10233129991912375
3,149.9868004322052,0.9748589789117132,0.9761819278492647,0.07824433781206608,0.0759292447610813
3,220.5196282863617,0.9771539007867133,0.9784318512561274,0.07128999595875507,0.06714327235286142
3,291.1010320186615,0.9783110932036714,0.9795017616421569,0.06717845968433193,0.06427020981323485
3,361.6551673412323,0.9787164007867133,0.9802676930147058,0.06558645758908112,0.06063662027465362
3,432.3542413711548,0.9794508713942308,0.9800498812806373,0.06332027897551343,0.06072291070777996
3,502.9994571208954,0.9797694493006993,0.9807511871936274,0.06204433524525249,0.05955297174845256
3,573.6024160385132,0.9801665619536714,0.9811245787377451,0.06075142801485278,0.05797428243300494
3,644.2025074958801,0.9802003660402098,0.9809163411458334,0.06058106558149928,0.05899062150103204
3,714.733594417572,0.9806357217001749,0.9811317593443627,0.05921930707209594,0.057202677443331365
3,785.4743723869324,0.9809723967438811,0.9813950482536765,0.05793367968416297,0.05624195564465195
3,856.1530919075012,0.9812575120192307,0.9817971622242647,0.05690663760410739,0.055053014271691736
3,926.7848634719849,0.9815948699737762,0.9822734757965687,0.055886414493401565,0.05427441249291102
3,997.480610370636,0.9818390105987762,0.982699525122549,0.05501948305099577,0.05310738714886647
3,1068.0376851558685,0.9819414472246504,0.9821968826593137,0.05436424209469265,0.052916413392214215
3,1138.6624681949615,0.9821326622596154,0.9829197303921569,0.05381508028668749,0.051355448898439314
3,1208.1947481632233,0.982320121284965,0.9828718596813726,0.05325517892524913,0.05155842835266216
3,1277.6647539138794,0.9824543132648601,0.9830609489889706,0.052759295425840194,0.05121687376031689
3,1347.1903076171875,0.9826315286276224,0.9831662645526961,0.05220901893673243,0.05068545058077457
3,1416.5903022289276,0.9827336237980769,0.9833577473958334,0.05179250357946107,0.05015394025865723
3,1494.7314221858978,0.9804291411713286,0.9796262254901961,0.05982689522727803,0.06108471963043306
3,1564.2379145622253,0.9806725988854895,0.9803969439338235,0.058896796316742064,0.05964375144856818
3,1633.7224085330963,0.981099418159965,0.9792863434436274,0.057627958645457986,0.06330908805716272
3,1703.164047241211,0.9813695093968532,0.9807176776960784,0.056634000300631655,0.05765288838130586
3,1772.5801782608032,0.9816710145323426,0.9814668543198529,0.055680722451501796,0.05643588709918892
3,1842.1680183410645,0.9818915947333916,0.9790015127144608,0.05485615318549888,0.06467048619307723
3,1911.741284608841,0.982107736013986,0.9826229319852942,0.05413403596234072,0.05194937298987426
3,1981.3552436828613,0.9823494864510489,0.9791164024203431,0.05335100214615777,0.06594603881239891
3,2050.8352661132812,0.9825215799825174,0.9834798177083334,0.0526500186681018,0.049867521314059984
3,2120.2544734477997,0.9827182583041958,0.9827737247242647,0.05186080227938149,0.05114030293828132
3,2189.761549949646,0.9829490821678322,0.9830035041360294,0.051250769031214546,0.050491923941116706
3,2259.2877469062805,0.9831157124125874,0.9819886450674019,0.050540383350286454,0.05479452368237224
3,2328.8565154075623,0.9833591701267482,0.9832500382965687,0.0499498774590609,0.05070477271196889
3,2467.787174463272,0.982784842111014,0.9814333448223039,0.05202256172139953,0.0539617717046948
3,2537.336641073227,0.9833144394667832,0.984097349877451,0.04994131562436794,0.047398676986203474
3,2606.9444210529327,0.9835394585882867,0.9831351485906863,0.04923774576452854,0.04970082761171986
3,2676.5077254772186,0.9837067717438811,0.9836784811580882,0.04860913705966481,0.048741005653259804
3,2745.9745712280273,0.983816720388986,0.9846239276960784,0.04823705015274195,0.04547767253483043
3,2815.489310503006,0.9839372541520979,0.9843941482843137,0.047808089280514034,0.046287797026190104
3,2893.4269008636475,0.9819356424825175,0.9803514667585784,0.05470456261109639,0.05809117229107548
3,2963.0300722122192,0.9821261746066433,0.9820795994178921,0.05415197993544015,0.053924860030997036
3,3032.6117177009583,0.9822740248033217,0.9827473958333334,0.053507170766279415,0.05154623149656782
3,3102.0052688121796,0.9825936270760489,0.9834271599264706,0.05267893577294125,0.05004925730035586
3,3171.517172574997,0.9828053294361888,0.980435240502451,0.051912812727106204,0.06152293699629167
3,3240.940571308136,0.9830218121722027,0.9831183938419118,0.05112239947034554,0.05083554493738156
3,3310.548269033432,0.9831607845279721,0.9841428270526961,0.0505230565470728,0.04719185646550328
3,3380.1236329078674,0.9833065859921328,0.9823787913602942,0.05002966903775305,0.05452177805059096
3,3449.4863572120667,0.983474923513986,0.9841188916973039,0.04939005148785931,0.047868154650809715
3,3518.9859051704407,0.9836186762456294,0.9836569393382353,0.048843814170808644,0.04856032958509875
3,3588.37908577919,0.9837835992132867,0.983486998314951,0.04833147773141419,0.04889114591859135
3,3657.9787259101868,0.9839495465472028,0.9845473345588235,0.047859543357435225,0.046254023800001424
3,3727.5046224594116,0.9841271033653847,0.9838436351102942,0.04741726649234762,0.0482283459209344
3,3796.974145412445,0.9841977846372377,0.9852055568321079,0.047021764406113775,0.04374498830122106
3,3866.53946352005,0.9842677829982518,0.9842481426164216,0.04672857095467878,0.04739332863805341
3,3936.0345108509064,0.9844033407998252,0.9851744408700981,0.04629153495563285,0.043916974508879235
3,4005.6555593013763,0.9845143138111888,0.9850499770220589,0.045982875997995165,0.04498114951831453
3,4075.250381708145,0.9845709954108391,0.9848058363970589,0.04573691481581101,0.045162284125884376
3,4214.31720328331,0.984309099104021,0.984341490502451,0.04654755299793673,0.04645859986981925
3,4292.72953915596,0.9830136172421329,0.946044921875,0.05122820670371289,0.12311523641441383
3,4362.299867391586,0.9830590308129371,0.9832452512254902,0.05088563399402412,0.0505931838324257
3,4431.817856788635,0.9832751720935314,0.9832404641544118,0.050202902513263106,0.05141420757361487
3,4501.328221797943,0.9834021935096153,0.9835994944852942,0.049757932840318944,0.049413556561750525
3,4570.8599264621735,0.9835705310314685,0.9839250153186274,0.04918920246141774,0.04784846221845524
3,4640.214617013931,0.9836774065777972,0.9838125191482843,0.048630690269849515,0.04779309768448858
3,4709.790811300278,0.9838774994536713,0.9838603898590687,0.04821775546362558,0.04798082485064572
3,4779.400372743607,0.984012032888986,0.9847053079044118,0.04772830343434027,0.0457969344421929
3,4848.941673517227,0.9841117378715035,0.9843821806066176,0.04733239088884809,0.04734871174921008
3,4918.353397846222,0.9842442225743007,0.9834104051776961,0.04682719805961722,0.050139207392930984
3,4987.846417427063,0.9843169525786714,0.9844731349571079,0.04646689017153495,0.04596276541112685
3,5057.35173368454,0.9844470470935315,0.9849638097426471,0.046124606295586464,0.044784333922115026
3,5126.96834897995,0.9844825584571678,0.9850930606617647,0.04587279442906171,0.04369873911434529
3,5196.56046295166,0.9846276770104895,0.9851457184436274,0.045547861393567146,0.04345572823841198
3,5266.023793935776,0.9846747978583916,0.9852342792585784,0.04531226966243524,0.04333893980319593
3,5335.6106107234955,0.9847816734047202,0.9853156594669118,0.044962523015333225,0.043319293169998656
3,5405.100302696228,0.9848127458479021,0.9845640893075981,0.04478147528752997,0.04594619751122652
3,5474.724605321884,0.9848827442089161,0.9852989047181373,0.0445129692372117,0.043925505697581115
3,5544.226407766342,0.9849681080638112,0.9852055568321079,0.04433233732344596,0.04344648761930419
3,5613.644073009491,0.9850155703671328,0.9855885225183824,0.04407609375779862,0.04234961944394836
3,5691.750340938568,0.9837798432036713,0.9838723575367647,0.04857224147714727,0.047313809467881336
3,5761.155079126358,0.9838358418924825,0.9844803155637255,0.048404228579174806,0.046167337280862475
3,5830.78076338768,0.9839724240603147,0.9848273782169118,0.04785490926172767,0.04511306431217521
3,5900.2590799331665,0.9840110085227273,0.9846047794117647,0.047527956390766415,0.04527284332788458
3,5969.689932584763,0.9842100770323426,0.9833768956801471,0.04699146608086108,0.04948457626297193
3,6039.205734014511,0.9843087576486014,0.9844468060661765,0.04667373404584148,0.04652337919847638
3,6108.615448713303,0.984432705965909,0.9843845741421569,0.04630776703800563,0.04569685740359858
3,6178.2821135520935,0.9845409473339161,0.9839704924938726,0.04577159817115618,0.04864333825660687
3,6247.8444175720215,0.9846351890297202,0.9851361443014706,0.04554776213151383,0.04355750074062277
3,6317.2917494773865,0.9846611396416084,0.9850619446997549,0.04526413108866948,0.04427647356893502
3,6386.810121536255,0.9847581129807692,0.9848920036764706,0.04496160300018696,0.04444377467620606
3,6456.189744472504,0.984886841673951,0.9853826784620098,0.04465701561811921,0.04303565959208736
3,6525.821977376938,0.9849083533653846,0.9851672602634803,0.044393608601881074,0.04327454962128518
3,6595.388840198517,0.9849940586756993,0.9854544845281863,0.04414770138821193,0.04269422579775838
3,6664.889827251434,0.9850090827141609,0.9856220320159313,0.04403505311901128,0.042329772320740366
3,6734.458578824997,0.9850466428103147,0.9854353362438726,0.043874591061441634,0.04240741947775378
3,6803.902124404907,0.9851354212194056,0.9854233685661765,0.0436762036143483,0.04241924689096563
3,6873.474902153015,0.9852211265297203,0.9856004901960784,0.043434833020128155,0.04273827910861548
3,6943.056998252869,0.9852805397727272,0.9854832069546569,0.04324374099398826,0.042276287013117
3,7012.638239145279,0.985296246722028,0.9856746897977942,0.043166495045529794,0.04211478190971356
3,7089.762085437775,0.9843299278846154,0.9828957950367647,0.04652441532800456,0.04895861037805969
3,7159.205536842346,0.9843999262456293,0.9837383195465687,0.04626938960013481,0.04895508040984472
3,7228.742022752762,0.9844770951704546,0.9854329427083334,0.04601590566701822,0.04255001544587168
3,7298.262046813965,0.9845269476617133,0.9850021063112745,0.04571790245159731,0.04449525694636738
3,7367.807168245316,0.9846659200174825,0.9852438534007353,0.045326293628480466,0.04384372076567482
3,7437.259964227676,0.984752649694056,0.9853156594669118,0.04507553915695085,0.04245740447339474
3,7506.750603675842,0.9848168433129371,0.9853778913909313,0.044757769777849836,0.04251562800331443
3,7576.356826305389,0.9849230359484266,0.9855406518075981,0.04451076427956561,0.041676761253791696
3,7645.960805654526,0.9850370820585664,0.9844515931372549,0.04417696573830151,0.045004620162003184
3,7715.4987897872925,0.9849930343094405,0.9854568780637255,0.04415308774507546,0.041696198887246495
3,7784.957142591476,0.9850876174606643,0.9859930300245098,0.043876605866463865,0.04068789733391182
3,7854.469655752182,0.9850859101835664,0.9859475528492647,0.0436758842449505,0.040702273758749165
3,7923.934947252274,0.9851910784527972,0.9858565984987745,0.043486386403389324,0.04085479894032081
3,7993.567449092865,0.9852054195804196,0.9860456878063726,0.043253258618337294,0.04024563724284663
3,8063.136921405792,0.9852897590690559,0.9860480813419118,0.0431503156616867,0.04024929655533211
3,8132.606423139572,0.9853310751748252,0.9861270680147058,0.043022357207442914,0.04038322797300769
3,8202.110044717789,0.9853498552229021,0.9861605775122549,0.042903577201589424,0.03998349318463428
3,8271.576593637466,0.9853993662587412,0.9860744102328431,0.04273403680954988,0.04020616165636217
3,8343.121358633041,0.9854164390297203,0.9860863779105392,0.042712360496756495,0.04002595444520315
3,8414.399610042572,0.9854891690340909,0.9861031326593137,0.04259308883334165,0.04029630688840852
3,8493.678371191025,0.9850507402753497,0.9859236174938726,0.04403836510658681,0.040609597538908325
3,8564.444533109665,0.9850770323426573,0.9857225605085784,0.043872370879602184,0.041775461907188095
3,8635.10385632515,0.9851682009396853,0.9857560700061274,0.043688639573804984,0.041277582464995334
3,8705.913426399231,0.9851702496722028,0.9854042202818627,0.04359008323375162,0.0428075592270961
3,8776.613708019257,0.9852532233391609,0.9859690946691176,0.043299519915420276,0.04075095092183819
3,8847.21877169609,0.9852467356861888,0.9859714882046569,0.04323057472393229,0.040775360521294324
3,8917.921060323715,0.9853607817963287,0.9860049977022058,0.042981436387538076,0.040424099009411005
3,8988.60478401184,0.9853710254589161,0.9859714882046569,0.042838870868138916,0.040538102242292144
3,9059.416126728058,0.9854738035402097,0.9857249540441176,0.0425614278958915,0.041266729379547576
3,9130.163995981216,0.9854178048513986,0.9860648360906863,0.04257826331507909,0.040369067194999435
3,9200.814766407013,0.9854860959353147,0.9862012676164216,0.04250112270246019,0.040188644300488865
3,9271.502607822418,0.9855178512893357,0.9859690946691176,0.042289734519757594,0.04075521597748294
3,9342.13547873497,0.9855506310096154,0.9861821193321079,0.04211180345708882,0.04022443082694914
3,9412.964517116547,0.9855926300262238,0.9861605775122549,0.04214754496942033,0.040260697441066015
3,9483.68484711647,0.9856281413898601,0.9862060546875,0.0420440495313777,0.04014250449836254
